id,slug,title,country,ancestry,lat,lon,source,confidence,wikidata_id,notes,llm_lat,llm_lon,llm_confidence,llm_notes,llm_excluded
131,olympia-stadium,Olympia Stadium,Greece,Olympia (5 folders) / Peloponnese / Greece South / Greece / Browse by Countries,37.638333333333335,21.63,wikidata,low,Q38888,"matched 'Olympia' (town on the Peloponnese peninsula in Greece, site of the ancient Olympic Games) — country match",37.638000,21.630600,high,"The description clearly refers to the ancient Olympic stadium at Olympia, excavated by Germans in late 1950s-early 1960s and restored to 4th-century BC form; the provided candidate coordinates match t",
133,priene-general,Priene General,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.659722,27.297778,wikidata,high,Q142819,"matched 'Priene' (ancient city of Ionia, in modern-day Turkey) — archaeological/historic class; country match",,,,,
134,cana-of-galilee,Cana of Galilee,Israel,Lower Galilee / North / Israel / Browse by Countries,32.7469546,35.338668,nominatim,low,,"matched 'כנסיית החתונה, شارع الكنائس, כפר כנא, נפת יזרעאל, מחוז הצפון, 1789089, ישראל'",32.746955,35.338668,high,"The description identifies Khirbet Qana as the more probable historical Cana of Galilee (distinct from the traditional tourist site Kefr Kana), and the existing candidate coordinates match the Kefr Ka",
135,olympia-museum,Olympia Museum,Greece,Olympia (5 folders) / Peloponnese / Greece South / Greece / Browse by Countries,37.638333333333335,21.63,wikidata,low,Q38888,"matched 'Olympia' (town on the Peloponnese peninsula in Greece, site of the ancient Olympic Games) — country match",37.638600,21.630900,high,"The Olympia Museum is the primary museum at the archaeological site of Olympia in Greece, and the existing candidate coordinates align with the known museum location at the Olympia archaeological comp",
169,hill-country-of-judah-views,Hill Country of Judah Views,Israel,Hill Country of Judah / Central / Israel / Browse by Countries,,,,none,,no match,,,excluded,"The description explicitly defines a regional area stretching 40 miles from Jerusalem north to Beersheba south, not a single point location.",not_a_single_point
173,rehoboth,Rehoboth,Israel,Biblical Negev / South / Israel / Browse by Countries,31.891388888889,34.807777777778,wikidata,medium,Q207350,"matched 'Rehovot' (city in the Central District of Israel, south of Tel Aviv) — place class; country match",31.215000,34.488000,medium,"Description provides Palestinian Grid Reference 108048 and specifies location ~35 km southwest of Beersheba; existing candidate is modern Rehovot (wrong site), so coordinates adjusted to match the bib",
177,qumran,Qumran,Israel,Dead Sea / Central / Israel / Browse by Countries,31.7408,35.4586,wikidata,low,Q145780,"matched 'Dead Sea scrolls' (15,000 fragments of about 850 scrolls from ancient Judaism) — no reason",31.740800,35.458600,high,"The description provides specific distance anchors (1 mi west of Dead Sea, 8.5 mi south-southeast of Jericho, 13 mi east-southeast of Jerusalem) that match the archaeological site of Qumran where the ",
179,priene-religious-buildings,Priene Religious Buildings,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.659722,27.297778,wikidata,high,Q142819,"matched 'Priene' (ancient city of Ionia, in modern-day Turkey) — archaeological/historic class; country match",,,,,
182,nazareth-basilica-of-annunciation-interior,Nazareth Basilica of Annunciation Interior,Israel,Lower Galilee / North / Israel / Browse by Countries,32.702102777778,35.29785,wikidata,medium,Q430776,matched 'Nazareth' (city in Israel; predominantly inhabited by Muslim-Arab citizens of Israel; a center of Christian pilgrimage as the childhood home of Jesus) — place class; country match,32.702100,35.297900,high,The Basilica of the Annunciation is the primary Christian site in Nazareth commemorating the Annunciation to Mary; the existing candidate coordinates match the known location of this famous basilica i,
184,andriace-andriake,Andriace (Andriake),Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,36.22961111,29.9585,wikidata,high,Q510000,matched 'Andriaca' (ancient city of Lycia in modern-day Turkey) — archaeological/historic class; country match,,,,,
186,myra-theater-19-images,Myra Theater 19 Images,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,36.259166666667,29.985277777778,wikidata,high,Q652024,matched 'Myra' (ancient city of Lycia in modern-day Turkey) — archaeological/historic class; country match,,,,,
187,myra-tombs-7-images,Myra Tombs 7 Images,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,36.259166666667,29.985277777778,wikidata,high,Q652024,matched 'Myra' (ancient city of Lycia in modern-day Turkey) — archaeological/historic class; country match,,,,,
188,myra-st-nicholas-church-15-images,Myra St. Nicholas Church 15 Images,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,36.259166666667,29.985277777778,wikidata,high,Q652024,matched 'Myra' (ancient city of Lycia in modern-day Turkey) — archaeological/historic class; country match,,,,,
189,patara,Patara,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,36.260278,29.314167,wikidata,high,Q233121,matched 'Patara' (Lycian settlement on the Mediterranean coast of Turkey) — archaeological/historic class; country match,,,,,
190,xanthos-the-site,Xanthos The Site,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,36.357132,29.319255,wikidata,high,Q464936,matched 'Xanthos' (ancient city of Ionia in modern-day Turkey and UNESCO World Heritage Site) — archaeological/historic class; country match,,,,,
191,phaselis,Phaselis,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,36.523611,30.552222,wikidata,high,Q595329,matched 'Phaselis' (Greek and Roman city on the coast of ancient Lycia; ruins north of the modern town Tekirova in the Kemer district of Antalya Province in Turkey) — archaeological/historic class; country match,,,,,
194,hierapolis-the-site,Hierapolis the Site,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.925,29.125833333333,wikidata,high,Q7428276,matched 'Hierapolis' (ancient city of Phrygia in modern-day Turkey) — archaeological/historic class; country match,,,,,
195,hierapolis-theater,Hierapolis Theater,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.925,29.125833333333,wikidata,high,Q7428276,matched 'Hierapolis' (ancient city of Phrygia in modern-day Turkey) — archaeological/historic class; country match,,,,,
196,hierapolis-necropolis,Hierapolis Necropolis,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.925,29.125833333333,wikidata,high,Q7428276,matched 'Hierapolis' (ancient city of Phrygia in modern-day Turkey) — archaeological/historic class; country match,,,,,
200,st-georges-church,St. George's Church,Jordan,Madaba / Central / Jordan / Browse by Countries,32.0134092,35.8733821,nominatim,low,,"matched 'الجامعة الأردنية, شارع الملكة رانيا العبد الله, تلاع العلي, منطقة تلاع العلي, صويلح, الجبيهة, قضاء الجامعة, لواء الجامعة'",31.726500,35.738100,high,"St. George's Church in Madaba is a famous, specific landmark where the Madaba Map was discovered in 1884; the church is located in central Madaba and the existing candidate (which points to Amman) is ",
204,hagia-sophia-istanbul,Hagia Sophia Istanbul,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,41.00833333333333,28.98,wikidata,high,Q12506,"matched 'Hagia Sophia' (mosque, museum, and former church in Istanbul, Turkey) — archaeological/historic class; country match",,,,,
205,museum-of-the-ancient-orient-istanbul,Museum of the Ancient Orient Istanbul,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,41.0062801,28.974915,nominatim,low,,"matched 'Türk ve İslam Eserleri Müzesi, Atmeydanı Caddesi, Binbirdirek Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 341'",41.005600,28.983300,high,"The Museum of the Ancient Orient is located within the Topkapi Palace complex in Istanbul's Fatih district, near the existing candidate; the museum is housed in the former Imperial Stables building ad",
206,blue-mosque-sultan-ahmet-camii-istanbul,Blue Mosque (Sultan Ahmet Camii) Istanbul,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,38.437188,27.1440953,nominatim,low,,"matched 'Blue, 1483. Sokak, Alsancak Mahallesi, İzmir, Konak, İzmir, Ege Bölgesi, 35220, Türkiye'",41.005400,28.976800,high,"The Blue Mosque (Sultan Ahmet Camii) is a famous singular Istanbul landmark located southwest of Hagia Sophia in the Sultanahmet district, with well-established coordinates.",
209,wadi-essir-and-caves,Wadi es–Sir and Caves,Jordan,Iraq el–Amir / North / Jordan / Browse by Countries,29.5084443,35.3362154,nominatim,low,,"matched 'وادي رم, Jordan Trail, قضاء العقبة, لواء قصبة العقبة, العقبة, الأردن'",31.944700,35.384700,medium,Description clearly references caves north of Qasr al-Abd in the Iraq el-Amir area associated with Tobiads; the existing nominatim candidate appears to be incorrectly matched to Wadi Rum. Wadi es-Sir/,
210,qasr-al-abd-palace,Qasr al-Abd (Palace),Jordan,Iraq el–Amir / North / Jordan / Browse by Countries,31.9128,35.7518,wikidata,low,Q7267043,"matched 'Qasr al Abd' (building in Iraq al-Amir, Jordan) — country match",31.912800,35.751800,high,"Qasr al-Abd is a well-documented Hellenistic palace in Iraq al-Amir, Jordan, built by Hyrcanus around 180 BCE; the existing candidate coordinates align with the known archaeological site location.",
215,riverwadi,River/Wadi,Lebanon,Nahr el-Kalb (2 folders) / North / Lebanon / Browse by Countries,34.2818174,35.9547523,nominatim,low,,"matched 'Vallée de Qadîcha, إهدن, قضاء زغرتا, محافظة الشمال, لبنان'",33.891700,35.638100,high,Nahr el-Kalb is a well-documented river north of Beirut flowing from Jeita Grotto to Mediterranean; coordinates place it at the river mouth where the famous inscribed cliff is located.,
216,inscriptions,Inscriptions,Lebanon,Nahr el-Kalb (2 folders) / North / Lebanon / Browse by Countries,,,,none,,no match,33.871700,35.643300,high,"The description clearly identifies these inscriptions as located at Nahr el-Kalb (Dog River) in Lebanon, specifically carved into the southern cliff wall where armies commemorated river crossings; the",
217,machaerus,Machaerus,Jordan,Central / Jordan / Browse by Countries,31.56694,35.63361,wikidata,high,Q1549278,matched 'Machaerus' (hilltop palace in Jordan) — archaeological/historic class; country match,,,,,
218,jarash-general,Jarash General,Jordan,Gerasa/Jarash / North / Jordan / Browse by Countries,32.272280555556,35.891397222222,wikidata,medium,Q31565,matched 'Jerash' (city in Jordan) — place class; country match,32.272281,35.891397,high,"The description provides specific distance anchor (23 mi north of Amman), river location (Wadi Jarash), and confirms the well-known ancient Decapolis city of Jerash/Gerasa; the existing candidate matc",
220,south-theater,South Theater,Jordan,Gerasa/Jarash / North / Jordan / Browse by Countries,36.0,128.0,wikidata,low,Q884,matched 'South Korea' (country in East Asia) — no reason,32.274500,35.889800,high,"The South Theater at Gerasa (Jerash) is a well-documented Roman theater built under Domitian, located west of the South Gate and Temple of Zeus within the ancient city boundaries in northern Jordan.",
223,bosphorus,Bosphorus,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,41.04555555555555,29.034027777777776,wikidata,high,Q4484,"matched 'Bosphorus Bridge' (bridge in İstanbul, Turkey) — archaeological/historic class; country match",,,,,
224,hippodrome-istanbul,Hippodrome Istanbul,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,41.0065157,28.9759773,nominatim,low,,"matched 'Sultanahmet Meydanı, Binbirdirek Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34122, Türkiye'",41.005400,28.976400,high,"The Hippodrome of Constantinople is a well-documented archaeological site in Istanbul's Sultanahmet district, and the description's details (480m length, Nike riot, Blue Mosque proximity, elongated pa",
225,caesarea-philippi,Caesarea Philippi,Israel,Huleh Valley / North / Israel / Browse by Countries,33.246111,35.693333,wikidata,high,Q2484244,matched 'Caesarea Philippi' (Ancient Roman city) — archaeological/historic class; country match,,,,,
229,fair-havens,Fair Havens,Greece,Crete / Greek Islands / Greece / Browse by Countries,38.0096092,23.8721023,nominatim,low,,"matched 'Fair Play, 8, Ανθούσας, Ανθούσα, Κοινότητα Ανθούσας, Δημοτική Ενότητα Ανθούσας, Δήμος Παλλήνης, Περιφερειακή Ενότητα Ανα'",34.916700,24.666700,high,"Fair Havens (Kali Limones) is a well-documented ancient port on the southern coast of Crete, mentioned in Acts 27:8; the description explicitly identifies it with the modern location Kali Limones in s",
