section_ID,section_Parent_ID,section_Title,section_Text,section_Map_X,section_Map_Y,section_DateAdded,section_LastModified,section_SortOrder,section_Type_ID,section_Level,section_Image,section_Keywords,section_Notes,section_Old_ID,section_Old_Parent_ID
34,6,Wilderness of Judah,"<p>The Wilderness of Judah is located east of the Hill Country of Judah &#8211; that is east of Hebron and Jerusalem. This area overlooks to Rift Valley (Dead Sea) to the east. It does not receive much rainfall. It is composed primarily of infertile Senonian Chalk with some deep west to east flowing valleys.</p>

<p>During the winter months, the wilderness usually has a light covering of green grass, and is used to pasture sheep and goats. It is about 60 mi. [96 km.] long and 10 mi. [16 km.] wide.</p>
",,,,,0,3,,WildernessJudahMap.jpg,Wilderness of Judah Map Maps,,45,3
35,11,Athens (11 folders),"<p>
	&nbsp;</p>
<p>
	Because of its importance, Athens has its own special section in the archive.</p>
<hr />
<p>
	For helpful descriptions of Athens from the perspective of the New Testament please see John McRay,&nbsp;<a href=""http://www.amazon.com/exec/obidos/ASIN/0801062675/holylandphoto-20"" target=""_blank"">Archaeology and the New Testament</a>. Grand Rapids, MI: Baker, 1991, pp. 298&ndash;310 and John McRay, <a href=""http://www.amazon.com/exec/obidos/ASIN/080102403X/holylandphoto-20"" target=""_blank"">Paul &mdash; His Life and Teaching</a>. Grand Rapids, MI: Baker, 2003, pp. 156-64. Click on titles to view for purchase from amazon.com.</p>
",,,,,0,3,,AthensMap.jpg,Athens Map Maps,,46,20
36,5,Lower Galilee,"<p>Galilee is divided into two parts. Lower Galilee is lower in elevation than Upper Galilee. The two parts of Galilee are divided by an imaginary line that runs east from Ptolemais &mdash; see the map. The hills of Lower Galilee are all below 2,000 ft. [610 m.]. The area stretches south from this line to that area of Nazareth where the hills descend into the Jezreel Valley. This is a relatively &lsquo;open&rdquo; area &mdash; that is because of low rolling hills and broad valleys &mdash; it is open to outside influences as major southwest to northeast and southeast to northwest roads run through this area.</p>

<p>In the New Testament (Second Temple) era, first Sepphoris and then Tiberias were the capitals of Galilee.</p>

<p>This is the area that Jesus grew up in and was one of the major areas of his public ministry &mdash; see Cana of Galilee.</p>

<p>For a geographical description of this region see Carl Rasmussen, The Zondervan NIV Atlas of the Bible (Grand Rapids, MI: Zondervan, 1989), pp. 33-35. To view for purchase <a href=""http://www.amazon.com/exec/obidos/ASIN/0310270502/holylandphoto-20"">Click Here</a>.</p>
",,,,,0,3,,LowerGalMap030817.jpg,"Galilee, Lower Map Maps",,47,1
37,14,Capernaum,"<p>Capernaum is mentioned 16 times in the New Testament. It served as Jesus&rsquo; &quot;headquarters&quot; during his public ministry. Several disciples were from Capernaum and many miracles were performed here. It was a fishing village with a tollbooth and a <a href=""go.asp?img=INSGCP02&amp;SiteID=4"">synagogue</a>. Indeed, it was large enough to be the residence of a public official and a Roman centurion.</p>

<p>The Franciscans own the major portion of the site, but the Greek Orthodox have property to the east of them.</p>

<hr />
<p>You may also be interested in the nearby &quot;<a href=""browse.asp?SiteID=68"" target=""_blank"">Sower&rsquo;s Cove</a>&quot; (Matthew 13).</p>
",,,,,0,4,,CapernaumMap2.jpg,"Capernaum, Sea of Galilee, Map",,4,7
38,15,Herodium,"<p class=""Blue"" align=""left"">The Herodium is located 7.5 miles south of Jerusalem. It is about 3.5 miles southeast of Bethlehem.</p>
<p>According to Josephus, a Jewish historian,&nbsp;it served as a palace/fortress for Herod the Great.&nbsp; Herod was buried here in 4 B.C.&nbsp; Later&nbsp;the Herodium&nbsp;served as a base for Jewish rebels during the first (A.D. 66-70) and second (A.D. 132-135) revolts against the Romans.</p>
<p>See Josephus Wars. 1.21.10 [419-421] and Ant. 15.9.4 [323-325] for descriptions of the Herodium as a palace/fortress and Wars. 1.33.9 [670-673], Ant. 17.8.3 [196-199] for the burial of Herod.</p>
<p>To view the recently found (May 2007) &quot;Tomb of Herod&quot; <a href=""go.asp?s=418"" target=""_blank"">Click Here</a>.<br /></p>
<p>For several articles on the Herodium see the <em>Biblical Archaeology Review</em> vol. 28, no. 2 (March/April, 2002) and Ehud Netzer&nbsp;&quot;Jewish Rebels Dig Strategic Tunnel System.&quot; <em>Biblical Archaeology Review</em>, vol. 14, no. 4 (July/August, 1988):18-33.</p>",,,,,4,4,,38_HerodiumMap050220.jpg,"Herodium, Map, Maps, Herod the Great, Photos, Images, PowerPoint, Pictures",,5,8
40,17,Jericho OT,"<p><a href=""go.asp?img=ICJVJO03&amp;SiteID=19"">Old Testament Jericho</a> is located at Tel es-Sultan near a very powerful spring.&nbsp; It is 6 miles west of the Jordan River and 10 miles north-northwest of the north end of the Dead Sea.</p>

<p>The tel is about 10 acres in size, which implies about 1,500 people lived on the site of the tel.&nbsp; It is mentioned 56 times in the Old Testament (Hebrew Bible) and is featured in Joshua&#39;s conquest of the Land of Canaan.</p>

<p>It has been excavated by numerous persons including John Garstang and Kathleen Kenyon.</p>

<p>To view images of New Testament Jericho <a href=""go.asp?s=565"" target=""_blank"">Click Here</a>.</p>
",,,,,2,4,,40_JerichoOTMap040920.jpg,"Jericho, Old Testament, OT, Map Maps",,19,26
41,18,K/Qatzrin Qasrin,"<p>Katzrin/Qatzrin is located on the Golan Heights, northeast of the Sea of Galilee. The &quot;Talmudic Village&quot; dates from the fourth through the eighth centuries A.D. Various buildings - and an ancient synagogue - have been reconstructed and furnished with artifacts from the period.</p>

<p>The site was excavated by Z. Ma&#39;oz and A. Killebrew. This educational and well-presented site is open daily.</p>
",,,,,,4,,KatzrinMap3.jpg,"Qatzrin, Katzrin, Qasrin, Golan Heights, Talmud, Talmudic Village, Byzantine, Synagogue, Map Maps",,20,27
42,19,Gethsemane,"<p>The Garden of Gethsemane is located east of the Temple Mount, and east of the Kidron Valley, on the lower portion of the western slope of the Mount of Olives.</p>

<p>After his final meal with his disciples, Jesus retired to this garden to pray (Matt 26:30-56; Mark 14:26-52; Luke 22:39-53; John 18:1-12). It was here that the disciples slept while Jesus prayed and it is here that he was captured and led away to be crucified.</p>

<p>Today, the <a href=""go.asp?img=IJNTGE02&amp;SiteID=21"">Church of All Nations</a>, and its associated <a href=""go.asp?img=IJNTGE05&amp;SiteID=21"">olive grove</a>, preserve the memory of this event.</p>

<p>To view the Grotto of Gethsemane on&nbsp; the grounds of the Church of Mary Magdalene <a href=""go.asp?img=IJNTMLMM01"" target=""_blank"">Click Here</a>.&nbsp; To view the nearby &quot;Cave of Gethsemane&quot; <a href=""go.asp?s=470"" target=""_blank"">Click Here</a>.</p>
",,,,,34,4,,42_GethsemaneMap071904.jpg,"Gethsemane, Church All Nations, Jesus, Pray, Olive Tree Trees, Garden, Jesus, Judas, Betrayal, Church, Mount of Olives, Jerusalem",,21,28
45,19,Western Wall,"<p>View from the southwest looking northeast towards the ""Western Wall"" - formerly called the ""Wailing Wall."" This wall is part of the western retaining wall of the temple platform on top of which Herod refurbished the actual Temple building. The plaza in front of the wall was cleared in 1967 and then paved. Above it is the Moslem shrine called the ""Dome of the Rock."" It is believed that the biblical temples once stood where the Dome of the Rock is located today.</p>

<p>For a full view of the Western Wall <a href=""browse.asp?SiteID=30&amp;ImageID=IJNTWW02"">click here</a>.</p>
",,,,,20,4,,45_IJWW02_400.jpg,"Western Wall, Wailing, Herod, Dome of the Rock, Israel, Jerusalem, Prayer, Synagogue Synagogues",040902 - CR; Home,30,28
46,19,Garden Tomb & Gordon's Calvary,"<p>
	This tomb was discovered in 1867, at which time it was proposed that this was the burial place of Jesus, mainly because of its nearness to what would become known as &quot;<a href=""browse.asp?SiteID=31&amp;ImageID=IJNTGT02"">Gordon&#39;s Calvary</a>&quot;.&nbsp; Since that time, some Protestant piety has encouraged this identification, although the wardens of the property (The Garden Tomb Association) stress that it is the resurrection of Jesus, not the issue of finding the exact spot of his burial, that is important.</p>
<p>
	Inside of the tomb are the partial remains of a burial bench. The date of the tomb is not certain, but it may, in fact, date to the late Old Testament era, and thus would not have been a &quot;new tomb&quot; (Matt 27:60; John 19:41) at the time of the crucifixion. For a view of a very typical tomb of the New Testament era, <a href=""go.asp?img=IJNTMLDF16"" target=""_blank"">click here</a>.</p>
<p>
	Personal comment: in spite of my appreciation of the sincerity of those associated with the Garden Tomb, it is my opinion that the <a href=""go.asp?s=321"" target=""_blank"">Church of the Holy Sepulcher</a> preserves a more accurate tradition with respect to the sites of the <a href=""go.asp?s=323"" target=""_blank"">crucifixion</a> and <a href=""go.asp?s=324"" target=""_blank"">burial</a> of Jesus.</p>
<p>
	To visit the offical site of the Garden Tomb Association <a href=""http://www.gardentomb.org/"" target=""_blank"">Click Here</a>.</p>
<hr />
<p>
	After viewing <em>the images</em>, if you wish to see what was (vandals destroyed it)&nbsp;the best Rolling Stone Tomb in Israel <a href=""go.asp?img=ICSHMD20"" target=""_blank"">Click Here</a>.</p>
",,,,,33,4,,46_GarTombExtL.jpg,"Garden Tomb, Gordon's Calvary, burial, tomb tombs, Jesus, Jerusalem",,31,28
47,19,Family Tomb of Herod,"<P align=center><SPAN class=Blue>A brief description of the Family Tomb of Herod the Great follows</SPAN>.</P>
<P>This monumental tomb is located west of the Old City of Jerusalem, and just east (below) the King David Hotel. It is one of the best preserved&nbsp;<A href=""go.asp?img=ICSHMD02&amp;SiteID=65"" target=_blank>rolling stone tombs</A> in the country (and there are very few of them). According to Josephus Herod himself was buried at the <A href=""browse.asp?SiteID=5&amp;ImageID=ICHJHR01"">Herodium</A> - located 7.5 miles south of Jerusalem.</P>
<P>Bibliography: Josephus War 1:581, 228; 5:108.</P>",,,,,29,4,,IJNTHT04.jpg,,,32,28
48,19,Rabbinic Tunnels,"<p>A brief introduction to the Rabbinic Tunnels follows.</p>

<p>The Rabbinic Tunnels are also called the &quot;Western Wall Tunnels.&quot; The main tunnel stretches north, 1115 ft. [340 m.] along the Western Wall of the Temple Mount (the Haram esh&ndash;Sharif) underneath the Muslim Quarter of the Old City of Jerusalem.</p>

<p>From <a href=""go.asp?img=IJNTRT01&amp;SiteID=33"">Wilson&#39;s Arch</a> the tunnel passes the &quot;<a href=""go.asp?img=IJNTRT05&amp;SiteID=33"">master course</a>&quot; of stones, <a href=""go.asp?img=IJNTRT07&amp;SiteID=33"">Warren&#39;s Gate</a>, a spot <a href=""go.asp?img=IJNTRT08&amp;SiteID=33"">near the Holy of Holies</a>, an <a href=""go.asp?img=IJNTRT09&amp;SiteID=33"">ancient quarry</a>, a Herodian street, <a href=""go.asp?img=IJNTRT11&amp;SiteID=33"">standing columns</a>, and a <a href=""go.asp?img=IJNTRT12&amp;SiteID=33"">Hasmonean aqueduct</a>.</p>

<p>Also see the <a href=""http://go.asp?img=IJNTRT20"">Monumental Hall</a> and the <a href=""http://go.asp?img=IJNTRT23"">Priestly Miqveh</a>.</p>

<p>To view the &quot;Western Wall Excavations&quot; <a href=""go.asp?img=IJNTWW40"" target=""_blank"">Click Here</a>.</p>

<p>This area has been under excavation by the Israeli Ministry of Religious Affairs since the end of the Six Day War in 1967.</p>

<p>&nbsp;</p>

<hr />
<p>&nbsp;</p>

<p>For additional information see &mdash; Bahat, Dan &quot;The Western Wall Tunnels.&quot; Pp. 177&ndash;90 in Ancient Jerusalem Revealed: Reprinted and Expanded Edition, ed. by Hillel Geva. Jerusalem: Israel Exploration Society, 1994/2000.</p>
",,,,,23,4,,48_WilsonArch.jpg,"Rabbinic Tunnel, Tunnels, Western Wall, Jerusalem, Rabbinic Tunnels, Herod the Great, Temple, Western Wall, Wailing Wall, Herodian Stones, Master Course, Herodian Stones",,33,28
49,14,Views of Sea of Galilee,"<p>
	The Sea of Galilee is a large freshwater lake located in the Rift Valley in northern Israel. The Jordan River flows into its north end and out of its southern end. Its surface is about 700 ft. [214 m.] below sea level, and it is about 144 ft. [44 m.] deep. It is 13 mi. [21 km.] long and 7.5 mi. [12 km.] wide, with about 30 mi. [ 48 km.] of shoreline. It has a very temperate climate, and is very hot and muggy during the summer months.</p>
<p>
	It is also called the &quot;Sea of Kinnereth,&quot; the &quot;Sea of Tiberias,&quot; &quot;Lake Gennesaret,&quot; and most commonly (in the Gospels) &quot;the lake.&quot; Much of Jesus&#39; public ministry took place along its northwestern and northeastern shores in cities such as Capernaum, Bethsaida, and the surrounding countryside.</p>
<p>
	For a geographical description of this region see Carl Rasmussen, <span class=""Blue""><em>The Zondervan NIV Atlas of the Bible</em>&nbsp;</span> (Grand Rapids, MI: Zondervan, 1989),&nbsp;pp. 34-35.&nbsp; To view for&nbsp;purchase <a href=""http://www.amazon.com/exec/obidos/ASIN/0310251605/holylandphoto-20"" target=""_blank"">Click Here</a>.</p>
",,,,,19,4,,SGViewsMap2.jpg,Sea of Galilee Map Maps,,34,7
50,19,Kidron Valley Tombs,"<P>This section features a selection of the magnificent Second Temple period tombs that are located in Kidron Valley.&nbsp; They are on the eastern side of the valley and are carved into the hard limestone.&nbsp; The major tombs, from north to south, are called: the <A href=""go.asp?img=IJNTKV06&amp;SiteID=35"">Tomb of Absalom</A>, the <A href=""go.asp?img=IJNTKV04&amp;SiteID=35"">Tomb of the Sons of Hezir</A>, and the <A href=""go.asp?img=IJNTKV01&amp;SiteID=35"">Tomb of Zechariah</A>.</P>
<P>These tombs illustrate well the various influences on Judea and Jerusalem during the Second Temple period, especially just before the days of Jesus for they exhibit Greek, Egyptian, and Syrian influences!</P>
<P>See also <A href=""browse.asp?SiteID=21"">Garden of Gethsemane</A>.</P>",,,,,11,4,,50_IJNTKV08_400.jpg,,,35,28
51,19,Jason's Tomb,"<P>Jason's tomb is a fine (reconstructed) <A href=""go.asp?img=IJNTJA01&amp;SiteID=36"">funeral monument</A> from the late Hellenistic - early Roman period. It was the tomb of a high priestly family that was forced out of Jerusalem in 172 B.C. (2 Maccabees 5:5-10) by their rival, Menelaus. It was constructed in the second century B.C. and was in use until A.D. 30.</P>
<P>This tomb was discovered in 1956 and is located in west Jerusalem -&nbsp;in Rehavia. It consists of several coutryards and a ""pyramid-shaped"" roof.</P>",,,,,28,4,,51_IJNTJA01_400.jpg,,,36,28
52,19,Western Wall Excavations,"<P>Rubble from the destruction of the Temple by Titus in A.D. 70.</P>
<P>This area along the southern portion of the western wall of the Temple Mount (Haram esh-Sharif) wall have revealed <A href=""go.asp?img=IJNTWW13&amp;SiteID=38"">Robinson's Arch</A>, the <A href=""go.asp?img=IJNTWW09&amp;SiteID=38"">street level and shops</A> from the days of Jesus,&nbsp;<A href=""go.asp?img=IJNTWW10&amp;SiteID=38"">piles of rubble from the Roman&nbsp;destruction</A>&nbsp;of the Temple in A.D. 70, and an <A href=""go.asp?img=IJNTWW17&amp;SiteID=38"">important Hebrew inscription</A>.</P>
<P>Benjamin Mazar began the excavations in this area in the late 1960's. Ronny Reich and Yaacov Billig have continued his work in recent years.</P>
<P>
<HR>
</P>
<P>For information see Reich, Ronny, and Billig, Yaacov. ""Excavations near the Temple Mount and Robinson's Arch, 1994–1996."" Pp. 340–352 in <EM>Ancient Jerusalem Revealed: Reprinted and Expanded Edition</EM>, ed. by Hillel Geva. Jerusalem: Israel Exploration Society, 2000.</P>",,,,,21,4,,IJNTWW10.jpg,"Benjamin Mazar, Robinson, Arch, Street, Excavation, Excavations, Western Wall",,38,28
54,19,Southern Wall Excavations,"<p align=""center"">
	<span class=""Blue"">A brief introduction to the Excavations South of the<br />
	Temple Mount (Haram esh-Sharif) follows:</span></p>
<p>
	Soon after the Six Day War (1967) Benjamin Mazar began excavations at the southwestern corner and south of the Temple Mount (Haram esh&ndash;Sharif). These continued through 1978, and since then significant work has been carried on by others, including Eilat Mazar and Ronny Reich.</p>
<p>
	South of the Temple Mount many exciting discoveries have been made &mdash; especially those from the New Testament (Second Temple) Period. Included among them are a <a href=""go.asp?img=IJNTMZ02&amp;SiteID=45"">monumental staircase</a> that led into the temple precinct, a large number of <a href=""go.asp?img=IJNTSW07&amp;SiteID=45"">ritual baths</a> (miqvaoth), cisterns, and investigations of the <a href=""go.asp?img=IJNTSW02&amp;SiteID=45"">double</a> and <a href=""go.asp?img=IJNTSW05&amp;SiteID=45"">triple gates</a>.</p>
<p>
	&nbsp;</p>
<hr />
<p>
	&nbsp;</p>
<p>
	To view discoveries found at the <span class=""Blue"">southwestern corner</span> of the Temple Mount <a href=""go.asp?s=52"" target=""_blank"">Click Here</a>.</p>
",,,,,22,4,,54_IJNTSW01_400.jpg,"Southern Wall Excavation, Excavations, Mazar, Benjamin, Ronnie Reich, Ronny, Double Gate, Triple Gate, Ritual Bath, Baths, Miqveh, Davidson Center",,45,28
